WordA,WordB,binom,alpha_logprob,nonalpha_logprob,model,prompt_value,prompt_text,preference
lutes,marimbas,lutes and marimbas,-45.24269485473633,-43.616493225097656,gpt2xl,9,The article referred to the ,-1.6262016296386719
kalimbas,lutes,kalimbas and lutes,-50.72712707519531,-48.85458755493164,gpt2xl,9,The article referred to the ,-1.8725395202636719
clarinets,kalimbas,clarinets and kalimbas,-50.787010192871094,-54.503639221191406,gpt2xl,9,The article referred to the ,3.7166290283203125
kalimbas,trumpets,kalimbas and trumpets,-48.17924118041992,-47.18501281738281,gpt2xl,9,The article referred to the ,-0.9942283630371094
cellos,kalimbas,cellos and kalimbas,-46.63262939453125,-52.88887023925781,gpt2xl,9,The article referred to the ,6.2562408447265625
kalimbas,saxophones,kalimbas and saxophones,-53.766456604003906,-46.35276794433594,gpt2xl,9,The article referred to the ,-7.413688659667969
lutes,saxophones,lutes and saxophones,-42.8172721862793,-42.3518180847168,gpt2xl,9,The article referred to the ,-0.4654541015625
casserole,eagle,casserole and eagle,-48.20307159423828,-46.69093322753906,gpt2xl,9,The article referred to the ,-1.5121383666992188
kite,linguist,kite and linguist,-47.69480895996094,-45.863014221191406,gpt2xl,9,The article referred to the ,-1.8317947387695312
algorithm,perfume,algorithm and perfume,-45.11027145385742,-47.55109786987305,gpt2xl,9,The article referred to the ,2.440826416015625
forest,screwdriver,forest and screwdriver,-48.72465515136719,-46.74401092529297,gpt2xl,9,The article referred to the ,-1.9806442260742188
slipper,volcano,slipper and volcano,-46.63957977294922,-46.558387756347656,gpt2xl,9,The article referred to the ,-0.0811920166015625
harmonica,microscope,harmonica and microscope,-51.611576080322266,-48.20913314819336,gpt2xl,9,The article referred to the ,-3.4024429321289062
cookbook,zenith,cookbook and zenith,-52.44005584716797,-53.14787673950195,gpt2xl,9,The article referred to the ,0.7078208923339844
hammock,hydrogen,hammock and hydrogen,-47.071834564208984,-54.05337142944336,gpt2xl,9,The article referred to the ,6.981536865234375
neuron,toaster,neuron and toaster,-54.85330581665039,-47.07765579223633,gpt2xl,9,The article referred to the ,-7.7756500244140625
marshmallow,telescope,marshmallow and telescope,-47.73534393310547,-47.249725341796875,gpt2xl,9,The article referred to the ,-0.48561859130859375
casserole,optics,casserole and optics,-50.845062255859375,-51.18962478637695,gpt2xl,9,The article referred to the ,0.3445625305175781
comet,encyclopedia,comet and encyclopedia,-45.39318084716797,-45.621517181396484,gpt2xl,9,The article referred to the ,0.22833633422851562
nimbus,waffle,nimbus and waffle,-48.745033264160156,-49.03673553466797,gpt2xl,9,The article referred to the ,0.2917022705078125
photon,pumpkin,photon and pumpkin,-47.66727066040039,-46.47367477416992,gpt2xl,9,The article referred to the ,-1.1935958862304688
lantern,syntax,lantern and syntax,-47.52681350708008,-47.314109802246094,gpt2xl,9,The article referred to the ,-0.21270370483398438
echo,vineyard,echo and vineyard,-47.022064208984375,-46.094871520996094,gpt2xl,9,The article referred to the ,-0.9271926879882812
nebula,snowman,nebula and snowman,-46.93680953979492,-48.128684997558594,gpt2xl,9,The article referred to the ,1.1918754577636719
botany,teapot,botany and teapot,-49.14714050292969,-46.4554443359375,gpt2xl,9,The article referred to the ,-2.6916961669921875
chisel,kaleidoscope,chisel and kaleidoscope,-47.58124542236328,-48.20905303955078,gpt2xl,9,The article referred to the ,0.6278076171875
lava,teacup,lava and teacup,-49.81550216674805,-46.29769515991211,gpt2xl,9,The article referred to the ,-3.5178070068359375
entropy,orchard,entropy and orchard,-49.098262786865234,-47.453826904296875,gpt2xl,9,The article referred to the ,-1.6444358825683594
axolotl,vineyard,axolotl and vineyard,-50.19987487792969,-47.442237854003906,gpt2xl,9,The article referred to the ,-2.7576370239257812
clockwork,meadow,clockwork and meadow,-50.901668548583984,-48.50004577636719,gpt2xl,9,The article referred to the ,-2.401622772216797
algebra,telescope,algebra and telescope,-46.60552978515625,-45.23687744140625,gpt2xl,9,The article referred to the ,-1.36865234375
arcade,topaz,arcade and topaz,-51.1566162109375,-50.06886672973633,gpt2xl,9,The article referred to the ,-1.0877494812011719
asteroid,compass,asteroid and compass,-45.062889099121094,-45.29430389404297,gpt2xl,9,The article referred to the ,0.231414794921875
bicycle,nebula,bicycle and nebula,-48.15346908569336,-45.99989318847656,gpt2xl,9,The article referred to the ,-2.153575897216797
bungalow,entropy,bungalow and entropy,-49.35563278198242,-50.64701461791992,gpt2xl,9,The article referred to the ,1.2913818359375
carnation,gnome,carnation and gnome,-46.17421340942383,-50.150169372558594,gpt2xl,9,The article referred to the ,3.9759559631347656
cinnamon,harmonica,cinnamon and harmonica,-45.52997589111328,-50.78848648071289,gpt2xl,9,The article referred to the ,5.258510589599609
coral,syntax,coral and syntax,-46.5952262878418,-45.94784927368164,gpt2xl,9,The article referred to the ,-0.6473770141601562
dandelion,pendulum,dandelion and pendulum,-46.293426513671875,-46.11614990234375,gpt2xl,9,The article referred to the ,-0.177276611328125
delirium,telescope,delirium and telescope,-48.389461517333984,-48.47674560546875,gpt2xl,9,The article referred to the ,0.08728408813476562
anchors,sandstorms,anchors and sandstorms,-51.056068420410156,-49.81073760986328,gpt2xl,9,The article referred to the ,-1.245330810546875
scissors,volcanoes,scissors and volcanoes,-47.22010803222656,-48.400325775146484,gpt2xl,9,The article referred to the ,1.1802177429199219
equations,lanterns,equations and lanterns,-48.24881362915039,-47.97663116455078,gpt2xl,9,The article referred to the ,-0.2721824645996094
satellites,tulips,satellites and tulips,-48.47494125366211,-46.341033935546875,gpt2xl,9,The article referred to the ,-2.1339073181152344
compasses,hedgehogs,compasses and hedgehogs,-48.169586181640625,-49.3680305480957,gpt2xl,9,The article referred to the ,1.1984443664550781
comets,neckties,comets and neckties,-52.31770324707031,-51.27491760253906,gpt2xl,9,The article referred to the ,-1.04278564453125
castles,headphones,castles and headphones,-46.95624542236328,-47.438602447509766,gpt2xl,9,The article referred to the ,0.4823570251464844
paperclips,pyramids,paperclips and pyramids,-49.56850051879883,-47.13975524902344,gpt2xl,9,The article referred to the ,-2.4287452697753906
constellations,kettles,constellations and kettles,-46.60444641113281,-47.237850189208984,gpt2xl,9,The article referred to the ,0.6334037780761719
kaleidoscopes,whales,kaleidoscopes and whales,-48.8493766784668,-50.44891357421875,gpt2xl,9,The article referred to the ,1.5995368957519531
meadows,pianos,meadows and pianos,-45.67847442626953,-46.86375045776367,gpt2xl,9,The article referred to the ,1.1852760314941406
magnets,zebras,magnets and zebras,-49.08982849121094,-47.516883850097656,gpt2xl,9,The article referred to the ,-1.5729446411132812
parrots,submarines,parrots and submarines,-46.09185028076172,-45.06796646118164,gpt2xl,9,The article referred to the ,-1.0238838195800781
crayons,jungles,crayons and jungles,-53.40218734741211,-48.36724090576172,gpt2xl,9,The article referred to the ,-5.034946441650391
harbor,teapot,harbor and teapot,-46.15604019165039,-47.13336944580078,gpt2xl,9,The article referred to the ,0.9773292541503906
notebook,quicksand,notebook and quicksand,-48.747474670410156,-48.78788757324219,gpt2xl,9,The article referred to the ,0.04041290283203125
glacier,lantern,glacier and lantern,-47.60761642456055,-46.33251953125,gpt2xl,9,The article referred to the ,-1.2750968933105469
microscope,puddle,microscope and puddle,-47.56863021850586,-47.23261260986328,gpt2xl,9,The article referred to the ,-0.3360176086425781
compass,swan,compass and swan,-46.821983337402344,-45.30268859863281,gpt2xl,9,The article referred to the ,-1.5192947387695312
bonsai,cathedral,bonsai and cathedral,-47.1052360534668,-46.007347106933594,gpt2xl,9,The article referred to the ,-1.0978889465332031
honeycomb,violin,honeycomb and violin,-47.20887756347656,-44.68983840942383,gpt2xl,9,The article referred to the ,-2.5190391540527344
sailboat,stadium,sailboat and stadium,-44.27067947387695,-43.460540771484375,gpt2xl,9,The article referred to the ,-0.8101387023925781
acorns,skyscrapers,acorns and skyscrapers,-49.121337890625,-48.61994934082031,gpt2xl,9,The article referred to the ,-0.5013885498046875
bell,trellis,bell and trellis,-45.271358489990234,-43.91661834716797,gpt2xl,9,The article referred to the ,-1.3547401428222656
inkwell,kite,inkwell and kite,-48.238037109375,-50.06816482543945,gpt2xl,9,The article referred to the ,1.8301277160644531
foxglove,trombone,foxglove and trombone,-52.29816436767578,-48.874122619628906,gpt2xl,9,The article referred to the ,-3.424041748046875
carousel,quill,carousel and quill,-44.01148986816406,-45.9783821105957,gpt2xl,9,The article referred to the ,1.9668922424316406
lighthouse,onion,lighthouse and onion,-45.372581481933594,-45.13124084472656,gpt2xl,9,The article referred to the ,-0.24134063720703125
cactus,chessboard,cactus and chessboard,-45.98247528076172,-47.3621711730957,gpt2xl,9,The article referred to the ,1.3796958923339844
gallery,raindrop,gallery and raindrop,-48.427608489990234,-48.5069580078125,gpt2xl,9,The article referred to the ,0.07934951782226562
cricket,plow,cricket and plow,-47.28950881958008,-46.15045928955078,gpt2xl,9,The article referred to the ,-1.1390495300292969
fresco,gingerbread,fresco and gingerbread,-48.42670440673828,-47.602012634277344,gpt2xl,9,The article referred to the ,-0.8246917724609375
cello,sunflower,cello and sunflower,-47.498600006103516,-47.7872314453125,gpt2xl,9,The article referred to the ,0.2886314392089844
archway,quilt,archway and quilt,-47.33921813964844,-47.017723083496094,gpt2xl,9,The article referred to the ,-0.32149505615234375
compass,haystack,compass and haystack,-45.61798858642578,-48.27508544921875,gpt2xl,9,The article referred to the ,2.6570968627929688
beacon,millipede,beacon and millipede,-47.27870559692383,-51.624855041503906,gpt2xl,9,The article referred to the ,4.346149444580078
parchment,windmill,parchment and windmill,-46.416351318359375,-44.62696838378906,gpt2xl,9,The article referred to the ,-1.7893829345703125
candlestick,meadow,candlestick and meadow,-50.082603454589844,-46.143592834472656,gpt2xl,9,The article referred to the ,-3.9390106201171875
kiwis,wolverines,kiwis and wolverines,-50.2236328125,-48.342803955078125,gpt2xl,10,The speaker mentioned the ,-1.880828857421875
kiwis,narwhals,kiwis and narwhals,-49.931678771972656,-47.32508850097656,gpt2xl,10,The speaker mentioned the ,-2.6065902709960938
kiwis,ocelots,kiwis and ocelots,-51.29322052001953,-47.987762451171875,gpt2xl,10,The speaker mentioned the ,-3.3054580688476562
ibex,kiwis,ibex and kiwis,-48.153045654296875,-49.35819625854492,gpt2xl,10,The speaker mentioned the ,1.2051506042480469
harpies,kiwis,harpies and kiwis,-46.16096496582031,-50.40482711791992,gpt2xl,10,The speaker mentioned the ,4.243862152099609
axolotls,wolverines,axolotls and wolverines,-48.61368942260742,-45.90266418457031,gpt2xl,10,The speaker mentioned the ,-2.7110252380371094
axolotls,ibex,axolotls and ibex,-47.134639739990234,-47.570987701416016,gpt2xl,10,The speaker mentioned the ,0.43634796142578125
axolotls,harpies,axolotls and harpies,-48.069183349609375,-45.4744987487793,gpt2xl,10,The speaker mentioned the ,-2.594684600830078
axolotls,keas,axolotls and keas,-51.45267868041992,-50.1513671875,gpt2xl,10,The speaker mentioned the ,-1.3013114929199219
axolotls,bonobos,axolotls and bonobos,-48.73337173461914,-47.33558654785156,gpt2xl,10,The speaker mentioned the ,-1.3977851867675781
axolotls,wombats,axolotls and wombats,-48.22970199584961,-53.27780532836914,gpt2xl,10,The speaker mentioned the ,5.048103332519531
axolotls,lions,axolotls and lions,-47.765140533447266,-44.57881546020508,gpt2xl,10,The speaker mentioned the ,-3.1863250732421875
ocelots,platypuses,ocelots and platypuses,-46.73288345336914,-47.612213134765625,gpt2xl,10,The speaker mentioned the ,0.8793296813964844
ibex,platypuses,ibex and platypuses,-49.32872772216797,-47.23994827270508,gpt2xl,10,The speaker mentioned the ,-2.0887794494628906
harpies,platypuses,harpies and platypuses,-46.114376068115234,-47.2906494140625,gpt2xl,10,The speaker mentioned the ,1.1762733459472656
keas,platypuses,keas and platypuses,-50.9920768737793,-47.50967788696289,gpt2xl,10,The speaker mentioned the ,-3.4823989868164062
bonobos,platypuses,bonobos and platypuses,-46.47020721435547,-45.950164794921875,gpt2xl,10,The speaker mentioned the ,-0.5200424194335938
harpies,wolverines,harpies and wolverines,-47.76603698730469,-46.280357360839844,gpt2xl,10,The speaker mentioned the ,-1.4856796264648438
keas,wolverines,keas and wolverines,-50.6156005859375,-50.55091857910156,gpt2xl,10,The speaker mentioned the ,-0.0646820068359375
bonobos,wolverines,bonobos and wolverines,-48.277889251708984,-47.76506805419922,gpt2xl,10,The speaker mentioned the ,-0.5128211975097656
capybaras,ibex,capybaras and ibex,-48.488101959228516,-47.13943099975586,gpt2xl,10,The speaker mentioned the ,-1.3486709594726562
capybaras,harpies,capybaras and harpies,-47.95376968383789,-47.2458381652832,gpt2xl,10,The speaker mentioned the ,-0.7079315185546875
capybaras,keas,capybaras and keas,-50.29856491088867,-51.741573333740234,gpt2xl,10,The speaker mentioned the ,1.4430084228515625
ibex,narwhals,ibex and narwhals,-48.92129898071289,-45.928585052490234,gpt2xl,10,The speaker mentioned the ,-2.9927139282226562
harpies,narwhals,harpies and narwhals,-45.144012451171875,-47.53092575073242,gpt2xl,10,The speaker mentioned the ,2.386913299560547
keas,narwhals,keas and narwhals,-50.5359001159668,-51.66073989868164,gpt2xl,10,The speaker mentioned the ,1.1248397827148438
ibex,ocelots,ibex and ocelots,-46.27739715576172,-46.596187591552734,gpt2xl,10,The speaker mentioned the ,0.3187904357910156
keas,ocelots,keas and ocelots,-51.26374816894531,-49.17809295654297,gpt2xl,10,The speaker mentioned the ,-2.0856552124023438
bonobos,ocelots,bonobos and ocelots,-45.99391555786133,-44.36099624633789,gpt2xl,10,The speaker mentioned the ,-1.6329193115234375
harpies,ibex,harpies and ibex,-48.42230224609375,-48.62628936767578,gpt2xl,10,The speaker mentioned the ,0.20398712158203125
ibex,keas,ibex and keas,-51.095943450927734,-50.16691970825195,gpt2xl,10,The speaker mentioned the ,-0.9290237426757812
bonobos,ibex,bonobos and ibex,-44.66142272949219,-47.50189971923828,gpt2xl,10,The speaker mentioned the ,2.8404769897460938
ibex,koalas,ibex and koalas,-47.54508972167969,-46.23033142089844,gpt2xl,10,The speaker mentioned the ,-1.31475830078125
ibex,sloths,ibex and sloths,-46.178470611572266,-46.41350555419922,gpt2xl,10,The speaker mentioned the ,0.23503494262695312
aardvarks,ibex,aardvarks and ibex,-47.4766731262207,-51.69214630126953,gpt2xl,10,The speaker mentioned the ,4.215473175048828
harpies,keas,harpies and keas,-50.66554641723633,-48.18940734863281,gpt2xl,10,The speaker mentioned the ,-2.4761390686035156
bonobos,harpies,bonobos and harpies,-47.548500061035156,-48.361061096191406,gpt2xl,10,The speaker mentioned the ,0.81256103515625
harpies,koalas,harpies and koalas,-46.768798828125,-48.50275802612305,gpt2xl,10,The speaker mentioned the ,1.7339591979980469
harpies,wombats,harpies and wombats,-47.70280075073242,-53.40192413330078,gpt2xl,10,The speaker mentioned the ,5.699123382568359
